smallRNA	11474.0-2hr_Embryo.high	11473.0-2hr_Embryo.low	11472.NBF-Ovary.high	11471.NBF-Ovary.low	11431.72hr_PBM-Ovary.low	11430.72hr_PBM-Ovary.high	11429.24hr_PBM-Ovary.low	11428.24hr_PBM-Ovary.high	12093.Male_Carcass	12092.Male_Testes	11524.72hr_PBM_Female_Carcass	11476.2-4hr_Embryo.high	11475.2-4hr_Embryo.low	11427.48hr_PBM-Ovary.low	11426.48hr_PBM-Ovary.high	aae_smallRNA_family	Ago2nm
aae-miR-275-5p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	218.852184659749	32.7868385077142	202.043750242841	46.3665095544516	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-275-5p	aae-miR-275-5p
aae-miR-276-3p	34.5208505937586	1632.76896319171	37.2842175906939	237.011755783087	40.5959485243373	22.2148172831278	16.4883180266781	128.736579211617	4852.4520991417	1807.51447332634	1359.8032711151	215.839760561759	2066.5941283828	70.5417607223476	9.59821857063329	aae-miR-276-3p	aae-miR-276-3p
aae-miR-276-5p	207.125103562552	12032.7973591737	18.6421087953469	2780.93793452155	893.11086753542	22.2148172831278	2275.38788768158	22425.9120986637	95339.4934576002	29984.8467187318	35390.573210892	10043.7435248072	167770.095138026	6551.56602708804	76.7857485650663	aae-miR-276-5p	aae-miR-276-5p
aae-miR-2765	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	1.96008273687422	9.3250961650542	3.09110063696344	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-2765	aae-miR-2765
aae-miR-277-3p	34.5208505937586	70.9899549213786	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	19626.1302549818	1408.08952092318	1065.58669230594	14.3893173707839	122.0037497479	8.81772009029345	9.59821857063329	aae-miR-277-3p	aae-miR-277-3p
aae-miR-277-5p	34.5208505937586	106.484932382068	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	64.3682896058086	3096.93072426126	351.245288883708	908.783587267251	14.3893173707839	84.6556630903799	123.448081264108	9.59821857063329	aae-miR-277-5p	aae-miR-277-5p
aae-miR-278-3p	34.5208505937586	958.364391438611	18.6421087953469	110.605486032107	40.5959485243373	22.2148172831278	16.4883180266781	38.6209737634852	32.0740811488508	163.189182888449	381.329414941762	172.671808449407	2649.22428024012	114.630361173815	9.59821857063329	aae-miR-278-3p	aae-miR-278-3p
aae-miR-279	34.5208505937586	106.484932382068	18.6421087953469	31.6015674377449	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	74.6613333409361	183.393557912733	21.0756861611143	287.786347415679	72.2063008712064	8.81772009029345	9.59821857063329	aae-miR-996	aae-miR-996
aae-miR-281-3p	103.562551781276	496.92968444965	37.2842175906939	2543.92617873847	4018.99890390939	22.2148172831278	115.418226186747	901.15605448132	370.633826608943	3311.96332128842	570.729581242977	43.1679521123518	122.0037497479	1789.99717832957	19.1964371412666	aae-miR-281-3p	aae-miR-281-3p
aae-miR-281-5p	138.083402375035	7418.45028928407	316.915849520898	14789.5335608646	66617.9515284375	11018.5493724314	1269.60048805421	8470.86691212441	19374.3487179633	99088.4718498659	23069.165062807	863.359042247036	4011.18450701771	18076.3261851016	76.7857485650663	aae-miR-281-5p	aae-miR-281-5p
aae-miR-282-3p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	21.0263420864689	45.0712981310953	17.7035763753361	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-282-3p	aae-miR-282-3p
aae-miR-283	34.5208505937586	35.4949774606893	18.6421087953469	31.6015674377449	40.5959485243373	22.2148172831278	16.4883180266781	141.610237132779	29.7576197325449	13.9876442475813	1.12403659525943	57.5572694831357	2.4898724438347	167.536681715576	9.59821857063329	aae-miR-283	aae-miR-283
aae-miR-285	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	633.106724010372	38.8545673543925	294.497587957971	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-998	aae-miR-998
aae-miR-2940-3p	3037.83485225076	178255.776807582	10029.4545318966	537068.638604475	260423.009783624	109119.182494724	44271.1339016307	570959.602461443	178189.517905178	168221.626452189	108442.835573398	6029.12397835847	45395.3543959943	599164.08013544	2380.35820551706	aae-miR-2940-3p	aae-miR-2940-3p
aae-miR-2940-5p	34.5208505937586	35.4949774606893	18.6421087953469	79.0039185943623	40.5959485243373	22.2148172831278	16.4883180266781	25.7473158423234	3755.518523851	1271.32144383572	404.653174293395	43.1679521123518	27.3885968821817	17.6354401805869	9.59821857063329	aae-miR-2940-5p	aae-miR-2940-5p
aae-miR-2941	1760.56338028169	8128.34983849785	18.6421087953469	521.425862722791	649.535176389396	44.4296345662557	131.906544213425	244.599500502073	3.56378679431676	116.563702063178	19.9516495658549	75975.5957177392	43654.9335577538	70.5417607223476	38.3928742825332	aae-miR-2941	aae-miR-2941
aae-miR-2945-3p	69.0417011875173	674.404571753097	37.2842175906939	173.808620907597	40.5959485243373	22.2148172831278	16.4883180266781	64.3682896058086	553.277899817677	2817.73322454054	308.267036249899	1755.49671923564	5686.86866171846	8.81772009029345	9.59821857063329	aae-miR-996	aae-miR-996
aae-miR-2946	379.729356531345	40641.7491924893	55.9263263860408	2923.1449879914	40.5959485243373	44.4296345662557	115.418226186747	630.809238136924	3.20740811488508	101.021875121421	25.8528416909669	14130.3096581098	26581.8782103793	343.891083521445	9.59821857063329	aae-miR-2941	aae-miR-2941
aae-miR-2a-3p	69.0417011875173	922.869413977922	18.6421087953469	442.421944128429	2151.58527178988	22.2148172831278	49.4649540800343	386.209737634852	17695.4487591607	3105.25702296305	646.602051422988	2446.18395303327	4822.88292370782	246.896162528217	19.1964371412666	aae-miR-2a-3p	aae-miR-2a-3p
aae-miR-2a-5p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	122.416076384781	343.47437541283	653.908289292174	259.007712674111	2320.56111765394	8.81772009029345	9.59821857063329	aae-miR-2a-5p	aae-miR-2a-5p
aae-miR-2b	34.5208505937586	2910.58815177652	18.6421087953469	1232.46113007205	9864.81549141396	22.2148172831278	32.9766360533562	566.440948531116	16091.7447017182	2628.12293585111	427.133906198584	1266.25992862899	1493.92346630082	229.26072234763	9.59821857063329	aae-miR-2a-3p	aae-miR-2a-3p
aae-miR-2c	69.0417011875173	6318.1059880027	205.063196748816	3333.96536468209	10351.966873706	22.2148172831278	49.4649540800343	656.556553979248	17721.2862134195	3123.90721529316	675.827002899733	2446.18395303327	5124.15748941182	370.344243792325	9.59821857063329	aae-miR-2a-3p	aae-miR-2a-3p
aae-miR-305-5p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	205.978526738588	938.523252283318	3127.01558068151	76.4344884776414	57.5572694831357	52.2873213205287	26.4531602708804	9.59821857063329	aae-miR-305-5p	aae-miR-305-5p
aae-miR-306-5p	34.5208505937586	603.414616831718	18.6421087953469	110.605486032107	40.5959485243373	2621.34843940909	16.4883180266781	128.736579211617	188.167942739925	261.102692621518	87.3938452814208	302.175664786463	1909.73216442122	52.9063205417607	9.59821857063329	aae-miR-275-3p	aae-miR-275-3p
aae-miR-307	379.729356531345	52497.0716643595	372.842175906939	12688.0293262546	43600.0487151382	5287.12651338443	115.418226186747	2986.68863770952	93.1930246713832	40.4087500485682	94.7000831506071	158.282491078623	1277.3045636872	7027.72291196388	57.5893114237997	aae-miR-307	aae-miR-307
aae-miR-308-3p	69.0417011875173	2449.15344478756	18.6421087953469	205.410188345342	40.5959485243373	22.2148172831278	16.4883180266781	231.725842580911	83.9271790061596	340.366010024478	138.25650121691	172.671808449407	1822.586628887	96.994920993228	28.7946557118999	aae-miR-2a-3p	aae-miR-2a-3p
aae-miR-308-5p	34.5208505937586	106.484932382068	18.6421087953469	237.011755783087	40.5959485243373	22.2148172831278	16.4883180266781	64.3682896058086	12.4732537801087	21.7585577184598	95.5431105970517	100.725221595488	191.720178175272	17.6354401805869	9.59821857063329	aae-miR-308-5p	aae-miR-308-5p
aae-miR-31	34.5208505937586	35.4949774606893	18.6421087953469	300.214890658577	40.5959485243373	22.2148172831278	16.4883180266781	51.4946316846469	2235.02888805576	1857.24831953996	1297.4192400782	129.503856337055	557.731427418973	8.81772009029345	9.59821857063329	aae-miR-31	aae-miR-31
aae-miR-315-novel-a	483.291908312621	70.9899549213786	93.2105439767347	63.2031348754898	40.5959485243373	22.2148172831278	16.4883180266781	64.3682896058086	0.178189339715838	4.6625480825271	0.281009148814858	215.839760561759	9.95948977533881	17.6354401805869	38.3928742825332	aae-miR-315-5p	aae-miR-315-5p
aae-miR-315-novel-b	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	2.85102943545341	13.9876442475813	0.281009148814858	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-315-5p	aae-miR-315-5p
aae-miR-316	34.5208505937586	35.4949774606893	18.6421087953469	110.605486032107	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	96.2222434465525	136.768077087462	328.218685815754	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-316	aae-miR-316
aae-miR-317	138.083402375035	31555.0349625528	111.852652772082	679.433699911516	40.5959485243373	22.2148172831278	16.4883180266781	167.357552975102	18096.9093415405	8656.79760655865	4979.20110785047	2992.97801312306	5238.69162182821	246.896162528217	9.59821857063329	aae-miR-317	aae-miR-317
aae-miR-33	34.5208505937586	35.4949774606893	18.6421087953469	31.6015674377449	40.5959485243373	22.2148172831278	16.4883180266781	25.7473158423234	40.627169455211	83.9258654854878	159.613196526839	14.3893173707839	49.797448876694	8.81772009029345	9.59821857063329	aae-miR-33	aae-miR-33
aae-miR-34-3p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	25.6592649190807	10.8792788592299	51.7056833819339	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-34-3p	aae-miR-34-3p
aae-miR-34-5p	138.083402375035	2342.66851240549	559.263263860408	3144.35596005562	8525.14919011083	377.651893813173	16.4883180266781	347.588763871366	18043.0961609463	15129.9685278004	63703.0879814354	4964.31449292046	15439.699024219	564.334085778781	19.1964371412666	aae-miR-34-5p	aae-miR-34-5p
aae-miR-375	34.5208505937586	35.4949774606893	18.6421087953469	47.4023511566174	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	10.3349817035186	40.4087500485682	200.921541402623	14.3893173707839	2.4898724438347	79.3594808126411	9.59821857063329	aae-miR-375	aae-miR-375
aae-miR-7	103.562551781276	18315.4083697157	37.2842175906939	1358.86739982303	121.787845573012	66.6444518493835	49.4649540800343	630.809238136924	17546.1260924788	8989.39270311225	34152.1658920649	4863.58927132497	37298.2892086438	520.245485327314	9.59821857063329	aae-miR-7	aae-miR-7
aae-miR-71-3p	34.5208505937586	177.474887303447	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	216.856426434175	181.839375218557	69.1282506084551	14.3893173707839	69.7164284273717	8.81772009029345	9.59821857063329	aae-miR-71-3p	aae-miR-71-3p
aae-miR-71-5p	276.166804750069	4720.83200227168	18.6421087953469	647.832132473771	40.5959485243373	22.2148172831278	32.9766360533562	373.33607971369	2107.08894213978	2999.5725997591	2496.4852780712	8777.4835961782	20725.6982224801	335.073363431151	19.1964371412666	aae-miR-71-5p	aae-miR-71-5p
aae-miR-79-3p	103.562551781276	6460.08589784546	18.6421087953469	632.031348754898	243.575691146024	66.6444518493835	49.4649540800343	308.967790107881	709.728140088182	2127.67610832653	53.391738274823	1856.22194083113	10806.0464062426	352.708803611738	9.59821857063329	aae-miR-9c-3p	aae-miR-9c-3p
aae-miR-8-3p	103.562551781276	851.879459056544	37.2842175906939	2607.12931361396	6738.92745503999	4331.88937020993	313.278042506884	4994.97927341075	47062.1210803691	132057.349341415	15456.9082305613	4877.97858869575	5268.57009115423	1278.56941309255	19.1964371412666	aae-miR-8-3p	aae-miR-8-3p
aae-miR-8-5p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	115.862921290455	818.245447975128	323.270000388546	2918.2800104423	28.7786347415679	12.4493622191735	8.81772009029345	9.59821857063329	aae-miR-8-5p	aae-miR-8-5p
aae-miR-87	34.5208505937586	177.474887303447	18.6421087953469	869.043104537985	40.5959485243373	22.2148172831278	16.4883180266781	360.462421792528	10166.058209468	4047.09173563352	1725.11516457441	848.969724876252	600.059258964163	308.620203160271	9.59821857063329	aae-miR-87	aae-miR-87
aae-miR-927	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	40.627169455211	1.5541826941757	14.0504574407429	14.3893173707839	14.9392346630082	8.81772009029345	9.59821857063329	aae-miR-927	aae-miR-927
aae-miR-929	34.5208505937586	1526.28403080964	37.2842175906939	774.23840222475	1380.26224982747	22.2148172831278	16.4883180266781	141.610237132779	161.795920461981	63.7214904612037	284.381258600636	86.3359042247036	102.084770197223	105.812641083521	9.59821857063329	aae-miR-929	aae-miR-929
aae-miR-92a-3p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	10.8695497226661	9.3250961650542	1.40504574407429	14.3893173707839	2.4898724438347	8.81772009029345	9.59821857063329	aae-miR-92a-3p	aae-miR-92a-3p
aae-miR-92b-3p	34.5208505937586	35.4949774606893	37.2842175906939	31.6015674377449	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	15.1460938758462	40.4087500485682	53.391738274823	374.122251640382	84.6556630903799	8.81772009029345	9.59821857063329	aae-miR-92a-3p	aae-miR-92a-3p
aae-miR-932-5p	34.5208505937586	35.4949774606893	18.6421087953469	15.8007837188725	40.5959485243373	22.2148172831278	16.4883180266781	12.8736579211617	1885.599592873	183.393557912733	387.230607066874	14.3893173707839	49.797448876694	8.81772009029345	9.59821857063329	aae-miR-932-5p	aae-miR-932-5p
aae-miR-932-novel-a	6075.66970450152	3762.46761083307	3281.01114798106	932.246239413475	6414.15986684529	44.4296345662557	115.418226186747	231.725842580911	145.758879887555	166.2975482768	26.6958691374115	2316.68009669621	124.493622191735	123.448081264108	3100.22459831455	aae-miR-932-5p	aae-miR-932-5p
aae-miR-932-novel-b	3659.21016293842	1490.78905334895	3038.66373364155	252.812539501959	6414.15986684529	44.4296345662557	115.418226186747	128.736579211617	69.4938424891768	91.6967789563663	4.77715552985259	1697.9394497525	52.2873213205287	61.7240406320542	3081.02816117329	aae-miR-932-5p	aae-miR-932-5p
